locus_tag	ftype	length_bp	gene	EC_number	COG	product
NGCPGEKM_01391	CDS	1338				hypothetical protein
NGCPGEKM_01392	CDS	288				hypothetical protein
NGCPGEKM_01393	CDS	459	ptpA	3.1.3.48		Low molecular weight protein-tyrosine-phosphatase PtpA
NGCPGEKM_01394	CDS	204				hypothetical protein
NGCPGEKM_01395	CDS	1233	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
NGCPGEKM_01396	CDS	522				hypothetical protein
NGCPGEKM_01397	CDS	1140				hypothetical protein
NGCPGEKM_01398	CDS	162				hypothetical protein
NGCPGEKM_01399	CDS	513				putative protein
NGCPGEKM_01400	CDS	213				hypothetical protein
NGCPGEKM_01401	CDS	1746	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
NGCPGEKM_01402	CDS	798	mgt	2.4.99.28	COG0744	Monofunctional glycosyltransferase
NGCPGEKM_01403	CDS	804	recX			Regulatory protein RecX
NGCPGEKM_01404	CDS	315	yfhH			putative protein YfhH
NGCPGEKM_01405	CDS	1530				hypothetical protein
NGCPGEKM_01406	CDS	798				hypothetical protein
NGCPGEKM_01407	CDS	978	yfhP		COG1988	putative protein YfhP
NGCPGEKM_01408	CDS	1047	mutY	3.2.2.31		Adenine DNA glycosylase
NGCPGEKM_01409	CDS	543		3.6.1.15	COG3557	Nucleoside triphosphate/diphosphate phosphatase
NGCPGEKM_01410	CDS	1737		7.6.2.-		Putative multidrug export ATP-binding/permease protein
NGCPGEKM_01411	CDS	1578				hypothetical protein
NGCPGEKM_01412	CDS	1095				hypothetical protein
NGCPGEKM_01413	CDS	1287	hemL2	5.4.3.8		Glutamate-1-semialdehyde 2,1-aminomutase 2
NGCPGEKM_01414	CDS	459	bcp	1.11.1.24	COG1225	Putative peroxiredoxin bcp
NGCPGEKM_01415	CDS	951	ghrB_2	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
NGCPGEKM_01416	CDS	459	perR		COG0735	Peroxide-responsive repressor PerR
NGCPGEKM_01417	CDS	1542	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
NGCPGEKM_01418	CDS	1470	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
NGCPGEKM_01419	CDS	1269	pucK		COG2233	Uric acid permease PucK
NGCPGEKM_01420	CDS	585	xpt	2.4.2.22		Xanthine phosphoribosyltransferase
NGCPGEKM_01421	CDS	423				hypothetical protein
NGCPGEKM_01422	CDS	675				hypothetical protein
NGCPGEKM_01423	CDS	600				putative protein
NGCPGEKM_01424	CDS	1107	thiO	1.4.3.19	COG0665	Glycine oxidase
NGCPGEKM_01425	CDS	1392	tcyP		COG1823	L-cystine uptake protein TcyP
NGCPGEKM_01426	CDS	657			COG1136	putative ABC transporter ATP-binding protein
NGCPGEKM_01427	CDS	330				hypothetical protein
NGCPGEKM_01428	CDS	1968				hypothetical protein
NGCPGEKM_01429	CDS	291				hypothetical protein
NGCPGEKM_01430	CDS	213				hypothetical protein
NGCPGEKM_01431	CDS	756	nfrA	1.6.-.-	COG0778	NADPH-dependent oxidoreductase
NGCPGEKM_01432	CDS	570	ahpC	1.11.1.26	COG0450	Alkyl hydroperoxide reductase C
NGCPGEKM_01433	CDS	1524	ahpF	7.1.1.2		NADH dehydrogenase
NGCPGEKM_01434	CDS	942	ypuA		COG4086	putative protein YpuA
NGCPGEKM_01435	CDS	990	bioB	2.8.1.6		Biotin synthase
NGCPGEKM_01436	CDS	165				hypothetical protein
NGCPGEKM_01437	CDS	261	fra		COG5646	Intracellular iron chaperone frataxin
NGCPGEKM_01438	CDS	1026	metN	7.4.2.11	COG1135	Methionine import ATP-binding protein MetN
NGCPGEKM_01439	CDS	660	metI_1		COG2011	D-methionine transport system permease protein MetI
NGCPGEKM_01440	CDS	840	metQ_3		COG1464	putative D-methionine-binding lipoprotein MetQ
NGCPGEKM_01441	CDS	996	add	3.5.4.4	COG1816	Adenosine deaminase
NGCPGEKM_01442	CDS	1992	katE	1.11.1.6	COG0753	Catalase HPII
NGCPGEKM_01443	CDS	1110	msmX_2	7.5.2.-	COG3842	Oligosaccharides import ATP-binding protein MsmX
NGCPGEKM_01444	CDS	1122		4.2.1.-	COG0673	2,7-anhydro-N-acetylneuraminate hydratase
NGCPGEKM_01445	CDS	828	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
NGCPGEKM_01446	CDS	900	dasB		COG1175	Diacetylchitobiose uptake system permease protein DasB
NGCPGEKM_01447	CDS	1326	ycjN		COG1653	Putative ABC transporter periplasmic-binding protein YcjN
NGCPGEKM_01448	CDS	831				hypothetical protein
NGCPGEKM_01449	CDS	243	rpsR		COG0238	Small ribosomal subunit protein bS18
NGCPGEKM_01450	CDS	507	ssbA_1		COG0629	Single-stranded DNA-binding protein A
NGCPGEKM_01451	CDS	297	rpsF		COG0360	Small ribosomal subunit protein bS6
NGCPGEKM_01452	CDS	1527	sbi			Immunoglobulin-binding protein Sbi
NGCPGEKM_01453	CDS	810				hypothetical protein
NGCPGEKM_01454	CDS	936				hypothetical protein
NGCPGEKM_01455	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
NGCPGEKM_01456	CDS	222				hypothetical protein
NGCPGEKM_01457	CDS	891	mscS		COG0668	Small-conductance mechanosensitive channel
NGCPGEKM_01458	CDS	951	spo0J		COG1475	Stage 0 sporulation protein J
NGCPGEKM_01459	CDS	1113	metI_2	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
NGCPGEKM_01460	CDS	1176	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
NGCPGEKM_01461	CDS	1842	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
NGCPGEKM_01462	CDS	2241	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
NGCPGEKM_01463	CDS	834	ureD1		COG0829	Urease accessory protein UreD
NGCPGEKM_01464	CDS	612	ureG			Urease accessory protein UreG
NGCPGEKM_01465	CDS	693	ureF		COG0830	Urease accessory protein UreF
NGCPGEKM_01466	CDS	456	ureE			Urease accessory protein UreE
NGCPGEKM_01467	CDS	918				hypothetical protein
NGCPGEKM_01468	CDS	276	yjdJ_2		COG2388	putative protein YjdJ
NGCPGEKM_01469	CDS	426	mhqR		COG1846	HTH-type transcriptional regulator MhqR
NGCPGEKM_01470	CDS	963	mhqA_1	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqA
NGCPGEKM_01471	CDS	618				hypothetical protein
NGCPGEKM_01472	CDS	588	mhqD	3.1.-.-	COG0400	Putative hydrolase MhqD
NGCPGEKM_01473	CDS	504				hypothetical protein
NGCPGEKM_01474	CDS	852	noc		COG1475	Nucleoid occlusion protein
NGCPGEKM_01475	CDS	720	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
NGCPGEKM_01476	CDS	1875	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
NGCPGEKM_01477	CDS	1383	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
NGCPGEKM_01478	CDS	348	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
NGCPGEKM_01479	CDS	138	rpmH		COG0230	Large ribosomal subunit protein bL34
NGCPGEKM_01480	CDS	1344	dnaA	3.6.4.-	COG0593	Chromosomal replication initiator protein DnaA
NGCPGEKM_01481	CDS	1131	dnaN			Beta sliding clamp
NGCPGEKM_01482	CDS	690	bdbD		COG1651	Disulfide bond formation protein D
NGCPGEKM_01483	CDS	240				hypothetical protein
NGCPGEKM_01484	CDS	1116	recF		COG1195	DNA replication and repair protein RecF
NGCPGEKM_01485	CDS	1923	gyrB			DNA topoisomerase (ATP-hydrolyzing) subunit B GyrB
NGCPGEKM_01486	CDS	2637	gyrA			DNA gyrase subunit A GyrA
NGCPGEKM_01487	CDS	816	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
NGCPGEKM_01488	CDS	1503	hutH	4.3.1.3		Histidine ammonia-lyase
NGCPGEKM_01489	CDS	1281	serS	6.1.1.11	COG0172	Serine--tRNA ligase
NGCPGEKM_01490	CDS	693	ygaZ		COG1296	Inner membrane protein YgaZ
NGCPGEKM_01491	CDS	330				hypothetical protein
NGCPGEKM_01492	CDS	966	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
NGCPGEKM_01493	CDS	990				hypothetical protein
NGCPGEKM_01494	CDS	1968	gdpP			cyclic-di-AMP phosphodiesterase GdpP
NGCPGEKM_01495	CDS	447	rplI			Large ribosomal subunit protein bL9
NGCPGEKM_01496	CDS	204				hypothetical protein
NGCPGEKM_01497	CDS	1401	dnaB_2	5.6.2.3		Replicative DNA helicase DnaB
NGCPGEKM_01498	CDS	1284	purA	6.3.4.4		Adenylosuccinate synthetase
NGCPGEKM_01499	CDS	894				hypothetical protein
NGCPGEKM_01500	tRNA	75				tRNA-Glu(ttc)
NGCPGEKM_01501	tRNA	75				tRNA-Asp(gtc)
NGCPGEKM_01502	CDS	339				hypothetical protein
NGCPGEKM_01503	CDS	732	walR		COG0745	Transcriptional regulatory protein WalR
NGCPGEKM_01504	CDS	1833	walK			cell wall metabolism sensor histidine kinase WalK
NGCPGEKM_01505	CDS	1338				hypothetical protein
NGCPGEKM_01506	CDS	780				hypothetical protein
NGCPGEKM_01507	CDS	783	yycJ	3.1.11.-	COG1235	Exodeoxyribonuclease YycJ
NGCPGEKM_01508	CDS	480	rlmH	2.1.1.177		Ribosomal RNA large subunit methyltransferase H
NGCPGEKM_01509	CDS	657				hypothetical protein
NGCPGEKM_01510	CDS	246				hypothetical protein
NGCPGEKM_01511	CDS	168				hypothetical protein
NGCPGEKM_01512	CDS	744	ugpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
NGCPGEKM_01513	CDS	429				hypothetical protein
NGCPGEKM_01514	CDS	2007	mecA_2			PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA
NGCPGEKM_01515	CDS	1758	mecR1			beta-lactam sensor/signal transducer MecR1
NGCPGEKM_01516	CDS	372	mecI			Methicillin resistance regulatory protein MecI
NGCPGEKM_01517	CDS	201				hypothetical protein
NGCPGEKM_01518	CDS	930				hypothetical protein
NGCPGEKM_01519	CDS	2013				hypothetical protein
NGCPGEKM_01520	CDS	1110				hypothetical protein
NGCPGEKM_01521	CDS	372				hypothetical protein
NGCPGEKM_01522	CDS	1644				hypothetical protein
NGCPGEKM_01523	CDS	117				hypothetical protein
NGCPGEKM_01524	CDS	1677				hypothetical protein
NGCPGEKM_01525	CDS	342				hypothetical protein
NGCPGEKM_01526	CDS	312				hypothetical protein
NGCPGEKM_01527	CDS	504				hypothetical protein
NGCPGEKM_01528	CDS	222				hypothetical protein
NGCPGEKM_01529	CDS	1095	tagF_2	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
NGCPGEKM_01530	CDS	1179				hypothetical protein
NGCPGEKM_01531	CDS	183				hypothetical protein
NGCPGEKM_01532	CDS	234				hypothetical protein
NGCPGEKM_01533	CDS	870				hypothetical protein
NGCPGEKM_01534	CDS	1542				hypothetical protein
NGCPGEKM_01535	CDS	1602				hypothetical protein
NGCPGEKM_01536	CDS	540				hypothetical protein
NGCPGEKM_01537	CDS	1158				hypothetical protein
NGCPGEKM_01538	CDS	1515	hsdM_2	2.1.1.72	COG0286	Type I restriction enzyme HindI methylase subunit
NGCPGEKM_01539	CDS	1296	hsdS		COG0732	Type I restriction enzyme HindI specificity subunit
NGCPGEKM_01540	CDS	3123				hypothetical protein
NGCPGEKM_01541	CDS	252				hypothetical protein
NGCPGEKM_01542	CDS	351				hypothetical protein
NGCPGEKM_01543	CDS	186				hypothetical protein
NGCPGEKM_01544	CDS	462				hypothetical protein
NGCPGEKM_01545	CDS	327				hypothetical protein
NGCPGEKM_01546	CDS	219				hypothetical protein
NGCPGEKM_01547	CDS	441				hypothetical protein
NGCPGEKM_01548	CDS	180				hypothetical protein
NGCPGEKM_01549	CDS	774				hypothetical protein
NGCPGEKM_01550	CDS	714				hypothetical protein
NGCPGEKM_01551	CDS	672				hypothetical protein
NGCPGEKM_01552	CDS	432	ssbA_2		COG0629	Single-stranded DNA-binding protein A
NGCPGEKM_01553	CDS	669				hypothetical protein
NGCPGEKM_01554	CDS	486				hypothetical protein
NGCPGEKM_01555	CDS	225				hypothetical protein
NGCPGEKM_01556	CDS	261				hypothetical protein
NGCPGEKM_01557	CDS	177				hypothetical protein
NGCPGEKM_01558	CDS	225				hypothetical protein
NGCPGEKM_01559	CDS	720				hypothetical protein
NGCPGEKM_01560	CDS	444				hypothetical protein
NGCPGEKM_01561	CDS	243				hypothetical protein
NGCPGEKM_01562	CDS	705				hypothetical protein
NGCPGEKM_01563	CDS	510				hypothetical protein
NGCPGEKM_01564	CDS	1188				hypothetical protein
NGCPGEKM_01565	CDS	1047				hypothetical protein
NGCPGEKM_01566	CDS	1152	ydbM	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase YdbM
NGCPGEKM_01567	CDS	348	sarR		COG1846	HTH-type transcriptional regulator SarR
NGCPGEKM_01568	CDS	354				hypothetical protein
NGCPGEKM_01569	CDS	1053	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
NGCPGEKM_01570	CDS	729	ssaA		COG3942	Staphylococcal secretory antigen SsaA
NGCPGEKM_01571	CDS	477				hypothetical protein
NGCPGEKM_01572	CDS	1398	mleN_1		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
NGCPGEKM_01573	CDS	1077	odh	1.5.1.28		Opine dehydrogenase
NGCPGEKM_01574	CDS	579				hypothetical protein
NGCPGEKM_01575	CDS	327	gdx			Guanidinium exporter
NGCPGEKM_01576	CDS	315	gdnD		COG2076	putative guanidinium efflux system subunit GdnD
NGCPGEKM_01577	CDS	963		1.1.1.-		Putative 2-hydroxyacid dehydrogenase
NGCPGEKM_01578	CDS	1128	auaG	1.14.13.222		Aurachin C monooxygenase/isomerase
NGCPGEKM_01579	CDS	780				hypothetical protein
NGCPGEKM_01580	CDS	243				hypothetical protein
NGCPGEKM_01581	CDS	468				hypothetical protein
NGCPGEKM_01582	CDS	2937		1.17.1.9		Putative formate dehydrogenase
NGCPGEKM_01583	CDS	642	pcp	3.4.19.3		Pyrrolidone-carboxylate peptidase
NGCPGEKM_01584	CDS	927				hypothetical protein
NGCPGEKM_01585	CDS	708				hypothetical protein
NGCPGEKM_01586	CDS	963	tagU	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
NGCPGEKM_01587	CDS	795	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
NGCPGEKM_01588	CDS	702				hypothetical protein
NGCPGEKM_01589	CDS	732				hypothetical protein
NGCPGEKM_01590	CDS	354				hypothetical protein
NGCPGEKM_01591	CDS	1389	thrP		COG1113	Threonine/serine transporter ThrP
NGCPGEKM_01592	CDS	843	nirC		COG2116	Nitrite transporter NirC
NGCPGEKM_01593	CDS	336				hypothetical protein
NGCPGEKM_01594	CDS	183				hypothetical protein
NGCPGEKM_01595	CDS	192				hypothetical protein
NGCPGEKM_01596	CDS	645	vldH	3.1.3.101		Validoxylamine A 7'-phosphate phosphatase
NGCPGEKM_01597	CDS	831	mhqA_2	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqA
NGCPGEKM_01598	CDS	279				hypothetical protein
NGCPGEKM_01599	CDS	921	panS			Pantothenate precursors transporter PanS
NGCPGEKM_01600	CDS	528				hypothetical protein
NGCPGEKM_01601	CDS	504				hypothetical protein
NGCPGEKM_01602	CDS	1302	mleN_2		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
NGCPGEKM_01603	CDS	1137	sndA_2	3.5.1.-	COG1473	N-acetyl-L-cysteine deacetylase
NGCPGEKM_01604	CDS	1197	bicA		COG0659	Bicarbonate transporter BicA
NGCPGEKM_01605	CDS	1242	hutI	3.5.2.7		Imidazolonepropionase
NGCPGEKM_01606	CDS	1668	hutU	4.2.1.49		Urocanate hydratase
NGCPGEKM_01607	CDS	1305				hypothetical protein
NGCPGEKM_01608	CDS	882	ssuR		COG0583	HTH-type transcriptional regulator SsuR
NGCPGEKM_01609	CDS	759				hypothetical protein
NGCPGEKM_01610	CDS	729	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
NGCPGEKM_01611	CDS	825				hypothetical protein
NGCPGEKM_01612	CDS	2295				hypothetical protein
NGCPGEKM_01613	CDS	1083				hypothetical protein
NGCPGEKM_01614	CDS	189				hypothetical protein
NGCPGEKM_01615	CDS	186				hypothetical protein
NGCPGEKM_01616	CDS	201				hypothetical protein
NGCPGEKM_01617	CDS	615				hypothetical protein
NGCPGEKM_01618	CDS	1500				hypothetical protein
NGCPGEKM_01619	CDS	573				hypothetical protein
NGCPGEKM_01620	CDS	1299				hypothetical protein
NGCPGEKM_01621	CDS	168				hypothetical protein
NGCPGEKM_01622	CDS	117				hypothetical protein
NGCPGEKM_01623	CDS	624				hypothetical protein
NGCPGEKM_01624	CDS	411				hypothetical protein
NGCPGEKM_01625	CDS	885	lyrA			Lysostaphin resistance protein A
NGCPGEKM_01626	CDS	930	hutG	3.5.3.8		Formimidoylglutamase
NGCPGEKM_01627	CDS	696	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
NGCPGEKM_01628	CDS	660	yiiM		COG2258	Protein YiiM
NGCPGEKM_01629	CDS	1026		5.1.3.21	COG2017	Maltose epimerase
NGCPGEKM_01630	CDS	333				hypothetical protein
NGCPGEKM_01631	CDS	1245	yhaP		COG1668	putative protein YhaP
NGCPGEKM_01632	CDS	891	lnrL_2	7.6.2.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
NGCPGEKM_01633	CDS	687				hypothetical protein
NGCPGEKM_01634	CDS	609		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
NGCPGEKM_01635	CDS	1335				hypothetical protein
NGCPGEKM_01636	CDS	816				hypothetical protein
NGCPGEKM_01637	CDS	564				hypothetical protein
NGCPGEKM_01638	CDS	321				hypothetical protein
NGCPGEKM_01639	CDS	774				hypothetical protein
NGCPGEKM_01640	CDS	861				hypothetical protein
NGCPGEKM_01641	CDS	1212	gltS		COG0786	Sodium/glutamate symporter
NGCPGEKM_01642	CDS	1206	yciC_3	3.6.5.-	COG0523	Zinc chaperone YciC
NGCPGEKM_01643	CDS	1032	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
NGCPGEKM_01644	CDS	477	cdhB	3.1.2.33		Betainyl-CoA thioesterase
NGCPGEKM_01645	CDS	1032				hypothetical protein
NGCPGEKM_01646	CDS	903				hypothetical protein
NGCPGEKM_01647	CDS	336				hypothetical protein
NGCPGEKM_01648	CDS	633				hypothetical protein
NGCPGEKM_01649	CDS	675	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
NGCPGEKM_01650	CDS	609				hypothetical protein
NGCPGEKM_01651	CDS	1395	tcaA		COG4640	Membrane-associated protein TcaA
NGCPGEKM_01652	CDS	465	tcaR			HTH-type transcriptional regulator TcaR
NGCPGEKM_01653	CDS	954				hypothetical protein
NGCPGEKM_01654	CDS	690	hrtA	7.6.2.-		Putative hemin import ATP-binding protein HrtA
NGCPGEKM_01655	CDS	1065			COG0577	putative ABC transporter permease
NGCPGEKM_01656	CDS	678	hssR			Heme response regulator HssR
NGCPGEKM_01657	CDS	1392	hssS	2.7.13.3		Heme sensor protein HssS
NGCPGEKM_01658	CDS	1506	mqo1	1.1.5.4		putative malate:quinone oxidoreductase 1
NGCPGEKM_01659	CDS	1176				hypothetical protein
NGCPGEKM_01660	CDS	1605	lctP		COG1620	L-lactate permease
NGCPGEKM_01661	CDS	705				hypothetical protein
NGCPGEKM_01662	CDS	519	paiA	2.3.1.57	COG0456	Spermidine/spermine N(1)-acetyltransferase
NGCPGEKM_01663	CDS	996	yhfP	1.6.5.-	COG0604	Putative quinone oxidoreductase YhfP
NGCPGEKM_01664	CDS	1344	glcP		COG2814	Glucose transporter GlcP
NGCPGEKM_01665	CDS	1029		1.18.1.2		Ferredoxin--NADP reductase
NGCPGEKM_01666	CDS	417				hypothetical protein
NGCPGEKM_01667	CDS	459				hypothetical protein
NGCPGEKM_01668	CDS	129				hypothetical protein
NGCPGEKM_01669	CDS	1656				hypothetical protein
NGCPGEKM_01670	CDS	465				hypothetical protein
NGCPGEKM_01671	CDS	939				hypothetical protein
NGCPGEKM_01672	CDS	1440	treP_1		COG1263	PTS system trehalose-specific EIIBC component
NGCPGEKM_01673	CDS	2094				hypothetical protein
NGCPGEKM_01674	CDS	1194	yycB_2		COG2807	putative transporter YycB
NGCPGEKM_01675	CDS	336				hypothetical protein
NGCPGEKM_01676	CDS	906	yicL		COG0697	putative inner membrane transporter YicL
NGCPGEKM_01677	CDS	1074	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
NGCPGEKM_01678	CDS	948	ldh_2	1.1.1.27	COG0039	L-lactate dehydrogenase
NGCPGEKM_01679	CDS	357				hypothetical protein
NGCPGEKM_01680	CDS	1599	rocB		COG4187	Protein RocB
NGCPGEKM_01681	CDS	660	ktrC		COG0569	Ktr system potassium uptake protein C
NGCPGEKM_01682	CDS	1023	ythB		COG1294	Putative cytochrome bd menaquinol oxidase subunit II
NGCPGEKM_01683	CDS	1344	ythA	1.10.3.-	COG1271	Putative cytochrome bd menaquinol oxidase subunit I
NGCPGEKM_01684	CDS	234				hypothetical protein
NGCPGEKM_01685	CDS	1722	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
NGCPGEKM_01686	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
NGCPGEKM_01687	CDS	531				hypothetical protein
NGCPGEKM_01688	CDS	1170	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
NGCPGEKM_01689	CDS	1332				hypothetical protein
NGCPGEKM_01690	CDS	132				hypothetical protein
NGCPGEKM_01691	CDS	576	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
NGCPGEKM_01692	CDS	1404	ykoD	7.6.2.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
NGCPGEKM_01693	CDS	792				hypothetical protein
NGCPGEKM_01694	CDS	1254	purD	6.3.4.13		Phosphoribosylamine--glycine ligase
NGCPGEKM_01695	CDS	1479	purH			Bifunctional purine biosynthesis protein PurH
NGCPGEKM_01696	CDS	567	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
NGCPGEKM_01697	CDS	1032	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
NGCPGEKM_01698	CDS	1422	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
NGCPGEKM_01699	CDS	2190	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
NGCPGEKM_01700	CDS	672	purQ	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurQ
NGCPGEKM_01701	CDS	261	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
NGCPGEKM_01702	CDS	702	purC	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
NGCPGEKM_01703	CDS	1134	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
NGCPGEKM_01704	CDS	483	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
NGCPGEKM_01705	CDS	858	folD			Bifunctional protein FolD protein
NGCPGEKM_01706	CDS	1146	hmp	1.14.12.17	COG1017	Flavohemoprotein
NGCPGEKM_01707	CDS	336				hypothetical protein
NGCPGEKM_01708	CDS	1101	qoxA	1.10.3.-		putative quinol oxidase subunit 2
NGCPGEKM_01709	CDS	1992	qoxB	1.10.3.-		putative quinol oxidase subunit 1
NGCPGEKM_01710	CDS	609	qoxC	1.10.3.-		Quinol oxidase subunit 3
NGCPGEKM_01711	CDS	291	qoxD	1.10.3.-	COG3125	Quinol oxidase subunit 4
NGCPGEKM_01712	CDS	906	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
NGCPGEKM_01713	CDS	153				hypothetical protein
NGCPGEKM_01714	CDS	2046	helD	3.6.4.12	COG3973	DNA helicase IV
NGCPGEKM_01715	CDS	1209				hypothetical protein
NGCPGEKM_01716	CDS	543				hypothetical protein
NGCPGEKM_01717	CDS	477				hypothetical protein
NGCPGEKM_01718	CDS	495				hypothetical protein
NGCPGEKM_01719	CDS	825				hypothetical protein
NGCPGEKM_01720	CDS	369				hypothetical protein
NGCPGEKM_01721	CDS	294				Insertion sequence IS5376 putative ATP-binding protein
NGCPGEKM_01722	CDS	636				hypothetical protein
NGCPGEKM_01723	CDS	1332				hypothetical protein
NGCPGEKM_01724	CDS	816				hypothetical protein
NGCPGEKM_01725	CDS	921				hypothetical protein
NGCPGEKM_01726	CDS	1191				hypothetical protein
NGCPGEKM_01727	CDS	810	tagG_2		COG1682	Teichoic acid translocation permease protein TagG
NGCPGEKM_01728	CDS	1869				hypothetical protein
NGCPGEKM_01729	CDS	2562				hypothetical protein
NGCPGEKM_01730	CDS	933				hypothetical protein
NGCPGEKM_01731	CDS	1281		1.1.1.336		UDP-N-acetyl-D-mannosamine dehydrogenase
NGCPGEKM_01732	CDS	1671	pgcA	5.4.2.2	COG1109	Phosphoglucomutase
NGCPGEKM_01733	CDS	1179				hypothetical protein
NGCPGEKM_01734	CDS	471				hypothetical protein
NGCPGEKM_01735	CDS	429		2.3.1.-		Acetyltransferase
NGCPGEKM_01736	CDS	4167	atl_2			Bifunctional autolysin
NGCPGEKM_01737	CDS	1806	oatA_2	2.3.1.-	COG1835	O-acetyltransferase OatA
NGCPGEKM_01738	CDS	1011				hypothetical protein
NGCPGEKM_01739	CDS	1161	dapX_2	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
NGCPGEKM_01740	CDS	819	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
NGCPGEKM_01741	CDS	792	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
NGCPGEKM_01742	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
NGCPGEKM_01743	CDS	1359	pchA	5.4.4.2		Salicylate biosynthesis isochorismate synthase
NGCPGEKM_01744	CDS	939	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
NGCPGEKM_01745	CDS	765	fetB		COG0390	putative iron export permease protein FetB
NGCPGEKM_01746	CDS	651	fetA	7.2.2.-	COG4619	putative iron export ATP-binding protein FetA
NGCPGEKM_01747	CDS	576				hypothetical protein
NGCPGEKM_01748	CDS	156				hypothetical protein
NGCPGEKM_01749	CDS	381	blaI_1			Penicillinase repressor
NGCPGEKM_01750	CDS	1758	blaR1-2			beta-lactam sensor/signal transducer BlaR1
NGCPGEKM_01751	CDS	846	blaZ_1	3.5.2.6		Beta-lactamase
NGCPGEKM_01752	CDS	411				hypothetical protein
NGCPGEKM_01753	CDS	1371				hypothetical protein
NGCPGEKM_01754	CDS	366				hypothetical protein
NGCPGEKM_01755	CDS	963				hypothetical protein
NGCPGEKM_01756	CDS	1047				hypothetical protein
NGCPGEKM_01757	CDS	1113	xerC_2		COG4974	Tyrosine recombinase XerC
NGCPGEKM_01758	CDS	285				hypothetical protein
NGCPGEKM_01759	CDS	603				hypothetical protein
NGCPGEKM_01760	CDS	186				hypothetical protein
NGCPGEKM_01761	CDS	993		6.3.1.20		Lipoate--protein ligase 1
